intellectual,48
agreement,22
right,21
medicine,20
trade,19
partnership,14
patent,14
japan,13
pharmaceutical,12
country,12
global,10
access,10
chapter,10
level,9
japan's,8
economic,8
state,8
role,7
paper,7
negotiation,7
regional,7
pacific,7
comprehensive,7
generic,7
health,7
position,6
trans,6
world,6
public,6
office,6
online,6
regime,5
drug,5
united,5
leaked,5
measure,5
provision,5
data,5
draft,5
published,5
emerging,4
two,4
key,4
cheaper,4
developing,4
also,4
higher,4
new,4
exclusivity,4
consolidated,4
policy,4
need,4
available,4
expansion,3
journal,3
concern,3
india,3
high,3
came,3
member,3
enforcement,3
product,3
period,3
monopoly,3
enable,3
development,3
result,3
patentability,3
form,3
term,3
special,3
dated,3
knowledge,3
south,3
respect,3
law,3
strategy,3
focus,3
tale,2
explores,2
reshaping,2
examining,2
include,2
like,2
included,2
final,2
force,2
standard,2
process,2
year,2
organization,2
create,2
barrier,2
market,2
pricing,2
firm,2
doha,2
declaration,2
government,2
order,2
since,2
bilateral,2
plurilateral,2
investment,2
delay,2
entry,2
contribute,2
healthcare,2
cost,2
criterion,2
substance,2
third,2
marketing,2
approval,2
significant,2
cannot,2
effect,2
proposal,2
expanding,2
extension,2
well,2
wikileaks,2
february,2
october,2
korea,2
ground,2
subject,2
lawyer,2
act,2
known,2
invention,2
condition,2
authority,2
holder,2
cooperation,2
resource,2
competition,2
among,2
improve,2
cooperate,2
association,2
east,2
asian,2
nation,2
region,2
action,2
plan,2
developed,2
working,2
group,2
way,2
least,2
forum,2
evolution,2
governance,2
particular,2
free,2
text,2
john,1
wiley,1
son,1
ltd,1
potentially,1
greater,1
participating,1
producer,1
posing,1
ramification,1
relation,1
organization's,1
effectively,1
established,1
obliges,1
implement,1
certain,1
including,1
grant,1
minimum,1
unrestrained,1
subsequent,1
protest,1
indian,1
bolstered,1
common,1
amongst,1
leading,1
confirmed,1
contained,1
flexibility,1
override,1
protect,1
european,1
union,1
shifted,1
locus,1
respective,1
expansionist,1
agenda,1
successfully,1
managing,1
secure,1
correa,1
representative,1
demonstrates,1
pressuring,1
adopt,1
chatterjee,1
consumer,1
broad,1
extend,1
obtaining,1
secondary,1
us,1
existing,1
minor,1
modification,1
referred,1
evergreening,1
collier,1
unless,1
costly,1
arguably,1
unethical,1
clinical,1
trial,1
repeated,1
expires,1
arkinstall,1
child,1
menghaney,1
ford,1
von,1
particularly,1
low,1
middleincome,1
recently,1
introduced,1
quite,1
distinct,1
conferred,1
regulatory,1
agency,1
unlike,1
validity,1
challenged,1
court,1
finally,1
adopting,1
host,1
multiplicative,1
lopert,1
gleeson,1
altered,1
dynamic,1
change,1
traced,1
analysis,1
successive,1
negotiating,1
document,1
supplemented,1
medium,1
report,1
status,1
initial,1
made,1
multiple,1
scope,1
linkage,1
placeholder,1
biologic,1
counter-proposal,1
november,1
august,1
documented,1
initially,1
sought,1
go,1
beyond,1
obligation,1
proposed,1
april,1
ecology,1
together,1
australia,1
pursued,1
médicins,1
sans,1
frontières,1
decision,1
invalidate,1
facilitated,1
industry,1
litigation,1
network,1
philippine,1
legislated,1
similar,1
universally,1
accessible,1
quality,1
excludes,1
case,1
mere,1
discovery,1
enhancement,1
efficacy,1
granted,1
related,1
party,1
shall,1
applicable,1
regulation,1
compensatory,1
patented,1
worked,1
due,1
test,1
concerning,1
judicial,1
infringer,1
knowingly,1
reasonable,1
know,1
engaged,1
infringing,1
activity,1
pay,1
damage,1
adequate,1
compensate,1
injury,1
suffered,1
infringement,1
bolster,1
export,1
capture,1
five,1
trillion,1
yen,1
includes,1
explicit,1
indeed,1
raising,1
china,1
part,1
outreach,1
prime,1
minister,1
cabinet,1
committed,1
explore,1
undertake,1
along,1
energy,1
informational,1
communication,1
technology,1
transportation,1
environment,1
head,1
met,1
regularly,1
endorsed,1
memorandum,1
exchange,1
experience,1
industrial,1
system,1
protecting,1
streamline,1
examination,1
procedure,1
capability,1
demonstrated,1
playing,1
reflected,1
began,1
commits,1
take,1
account,1
diverse,1
varying,1
capacity,1
especially,1
development-oriented,1
promotion,1
creation,1
technological,1
innovation,1
transfer,1
business,1
manner,1
conducive,1
welfare,1
ability,1
bloc,1
shared,1
supported,1
advocacy,1
importantly,1
find,1
develop,1
joint,1
bargaining,1
issue,1
counter,1
shifting,1
recognized,1
degree,1
differ,1
significantly,1
essential,1
consider,1
priority,1
many,1
inconsistent,1
point,1
history,1
norm,1
rule,1
prior,1
signing,1
increasing,1
use,1
could,1
moderate,1
move,1
may,1
limited,1
seeking,1
unconstrained,1
examined,1
emergence,1
proponent,1
elevated,1
belinda,1
historical,1
potential,1
impact,1
asia,1
several,1
book,1
focused,1
ruth,1
presented,1
context,1
extending,1
limit,1
outside,1
rebalance,1
review,1
signed,1
july,1
httpwwwaseanorgasean-japan-signed-agreement-to-furthercooperate-on-intellectual-propertycategory_id,1
information,1
story,1
contribution,1
perspective,1
wwwjpmaorjpenglishpolicies_guidelinesintellectual_propertyhtml,1
delayed,1
adoption,1
medicaid,1
spending,1
making,1
london,1
oxfam,1
management,1
httpwwwlawyerscollectiveorgnewsarchived-news-a-articles-novartiscase-background-and-update-supreme-court-of-india-to-recommence-hearinghtml,1
australia's,1
geneva,1
watch,1
httpwwwip-watchorgconcerns-continue-over-generics-drug-seizures-aslegality-debates-begin,1
private,1
power,1
globalization,1
httpwwwtwnmytitleintellectual_propertyinfoserviceip,1
lesson,1
selected,1
ho,1
chi,1
minh,1
accessed,1
group's,1
submitted,1
council,1
discussion,1
june,1
responding,1
