town,21
urban,13
degraded,13
heritage,9
restitution,8
local,7
social,6
also,6
cultural,6
development,5
poland,5
identity,4
status,4
cf,4
authority,4
privilege,4
many,4
aspect,4
value,4
gothenburg,3
use,3
administrative,3
city,3
transformation,3
concerned,3
may,3
urbanity,3
give,3
government,3
rural,3
within,3
sustainable,3
domain,3
economically,3
national,3
result,3
political,3
towards,3
place,3
would,3
term,3
department,2
human,2
geography,2
university,2
sweden,2
received,2
ﬁnal,2
paper,2
historical,2
eg,2
deﬁnition,2
due,2
depopulation,2
stagnation,2
loss,2
negative,2
formal,2
seen,2
whose,2
etc,2
initiative,2
process,2
prospect,2
emotive,2
mean,2
speciﬁc,2
environment,2
striving,2
physical,2
urban-speciﬁc,2
time,2
constructed,2
way,2
fall,2
secretary,2
probably,2
market,2
square,2
photo,2
july,2
authenticity,2
year,2
communist,2
era,2
site,2
experience,2
two,2
given,2
patriotism,2
heritagisation,2
line,2
therefore,2
become,2
must,2
perspective,2
need,2
dr,2
re-invention,2
box,1
february,1
version,1
march,1
summarily,1
juxtaposes,1
modern,1
role,1
catalyst,1
discourse,1
added,1
among,1
country,1
united,1
nation,1
data,1
half,1
deﬁnitions,1
living,1
capital,1
size,1
density,1
functional,1
characteristic,1
activity,1
deﬁne,1
population,1
constant,1
spatio-temporal,1
societal,1
decline,1
autonomy,1
erosion,1
although,1
treated,1
instrumentally,1
effectively,1
implication,1
especially,1
regarding,1
long-standing,1
tradition,1
similar,1
albeit,1
connotation,1
special,1
prestige,1
coincides,1
yet,1
formalised,1
using,1
traditional,1
concept,1
known,1
civic,1
title,1
dating,1
back,1
middle,1
age,1
original,1
meaning,1
trading,1
establishment,1
guild,1
conducted,1
central,1
democratisation,1
mode,1
changed,1
require,1
come,1
since,1
remained,1
contrived,1
application,1
approved,1
contingent,1
uncontrollable,1
factor,1
began,1
appealing,1
associated,1
landscape,1
made,1
force,1
examined,1
nearly,1
different,1
petition,1
appeal,1
recommendation,1
declaration,1
newspaper,1
article,1
blog,1
thread,1
dedicated,1
issued,1
actor,1
ranging,1
county,1
council,1
interest,1
group,1
association,1
including,1
prominent,1
proﬁle,1
constitute,1
element,1
spatial,1
structure,1
point,1
departure,1
shaping,1
holistic,1
recognition,1
socio-economic,1
spatio-technical,1
ecological,1
oriented,1
possibility,1
applying,1
avert,1
along,1
noneconomical,1
aesthetisation,1
sustainability,1
mindscape,1
frame,1
goal,1
goffman,1
eschew,1
degradation,1
controlled,1
marginalisation,1
prosperity,1
szydłów,1
settlement,1
glorious,1
history,1
beautiful,1
treasure,1
lost,1
czarist,1
authoritarian,1
politics,1
january,1
uprising,1
reply,1
state,1
responded,1
deprivation,1
repression,1
prior,1
collapse,1
found,1
despite,1
developmental,1
grant,1
strive,1
favourable,1
tax,1
poor,1
identiﬁcation,1
response,1
szydłóws,1
request,1
evidence,1
entail,1
trigger,1
amongst,1
improvement,1
appearance,1
infrastructure,1
strengthens,1
community,1
cohesion,1
likewise,1
inscribed,1
municipal,1
strategy,1
objective,1
peaceful,1
kromołów,1
nevertheless,1
debated,1
destroyed,1
gravely,1
deteriorated,1
neglect,1
misuse,1
today,1
disharmony,1
tended,1
various,1
revitalisation,1
project,1
tend,1
dated,1
look,1
alarmingly,1
hotchpotch,1
latitude,1
conformity,1
powerful,1
symbolically,1
charged,1
space,1
ability,1
channel,1
important,1
suggests,1
four,1
analytically,1
discernible,1
instrumental,1
educational,1
pleasure-laden,1
based,1
set,1
juxtaposed,1
dichotomy,1
emotioncognition,1
materialityidea,1
currently,1
deployed,1
populist,1
recourse,1
sidorenko,1
stay,1
generic,1
norm,1
becomes,1
imbued,1
morally,1
contends,1
add,1
existing,1
asset,1
either,1
ceased,1
viable,1
never,1
productive,1
geopolitical,1
circumstance,1
notwithstanding,1
main,1
reason,1
ﬁrst,1
inefﬁciency,1
trade,1
kołodziejczyk,1
order,1
recognised,1
observed,1
outside,1
happening,1
man,1
porch,1
facing,1
janowiec,1
break,1
retroactively,1
valorisation,1
propelled,1
sheer,1
nostalgia,1
willingly,1
perceived,1
treasury,1
spiritual,1
mastery,1
depressed,1
pocket,1
polish,1
hinterland,1
work,1
beautifying,1
gloss,1
rendering,1
speciﬁcity,1
past,1
far,1
le,1
complex,1
whole,1
socio-historical,1
scrutiny,1
reveal,1
bendix,1
indeed,1
discovered,1
ago,1
perhaps,1
modernity,1
progressive,1
futuristic,1
whilst,1
postmodernity,1
beyond,1
memorial,1
reach,1
reconstructed,1
even,1
disregard,1
scale,1
statement,1
depicting,1
testimony,1
foreign,1
violence,1
old,1
injustice,1
present,1
incomprehension,1
well,1
true,1
ideological,1
necessarily,1
question,1
asked,1
included,1
excluded,1
actually,1
importantly,1
really,1
purpose,1
merely,1
free,1
ride,1
latter,1
regarded,1
acknowledgement,1
like,1
thank,1
following,1
person,1
one,1
another,1
contributed,1
carina,1
johansson,1
prof,1
thanks,1
editor,1
laurajane,1
smith,1
anonymous,1
reviewer,1
valuable,1
feedback,1
note,1
contributor,1
mirek,1
dymitrow,1
afﬁliated,1
wright,1
ed,1
evolving,1
northern,1
