word/phrase,value,class
town,161,hr
urban,89,hr
heritage,87,hr
degraded,80,hr
cultural,58,hr
poland,43,hr
also,42,hr
may,38,hr
restitution,37,hr
local,32,hr
cf,32,hr
status,31,hr
urbanity,30,hr
ed,28,hr
privilege,26,hr
heritagisation,23,hr
revitalisation,23,hr
history,22,hr
process,21,hr
identity,21,hr
rural,20,hr
development,19,hr
study,18,hr
polish,18,hr
new,18,hr
many,18,hr
seen,18,hr
miasta,18,hr
social,17,hr
past,17,hr
journal,16,hr
dymitrow,15,hr
concept,15,hr
value,15,hr
tradition,15,hr
however,15,hr
administrative,15,hr
term,14,hr
university,14,hr
way,14,hr
market,14,hr
square,14,hr
often,13,hr
historical,13,hr
one,13,hr
reform,13,hr
international,12,hr
online,12,hr
economic,12,hr
lost,12,hr
environment,12,hr
formal,12,hr
resident,12,hr
mean,12,hr
settlement,12,hr
issue,12,hr
time,12,hr
country,11,hr
drobek,11,hr
small,11,hr
despite,11,hr
order,10,hr
becomes,10,hr
something,10,hr
aesthetic,10,hr
deﬁnition,10,hr
city,10,hr
sokołowski,10,hr
warszawa,10,hr
available,10,hr
accessed,10,hr
human,9,hr
understanding,9,hr
modernity,9,hr
different,9,hr
actually,9,hr
lack,9,hr
must,9,hr
become,9,hr
would,9,hr
och,9,hr
polsce,9,hr
gothenburg,8,hr
form,8,hr
loss,8,hr
since,8,hr
associated,8,hr
morphology,8,hr
population,8,hr
area,8,hr
world,8,hr
degradation,8,hr
although,8,hr
still,8,hr
two,8,hr
landscape,8,hr
interest,8,hr
old,8,hr
towards,8,hr
perspective,8,hr
production,8,hr
contemporary,8,hr
ashworth,8,hr
change,8,hr
memory,8,hr
wydawnictwo,8,hr
geography,7,hr
paper,7,hr
therefore,7,hr
speciﬁc,7,hr
result,7,hr
whose,7,hr
discourse,7,hr
material,7,hr
within,7,hr
national,7,hr
case,7,hr
concerned,7,hr
turn,7,hr
foreign,7,hr
government,7,hr
de,7,hr
krzysztoﬁk,7,hr
place,7,hr
physical,7,hr
domain,7,hr
tourism,7,hr
constructed,7,hr
miasteczka,7,hr
use,6,hr
sweden,6,hr
currently,6,hr
used,6,hr
modern,6,hr
due,6,hr
aspect,6,hr
problem,6,hr
law,6,hr
based,6,hr
latter,6,hr
centre,6,hr
reason,6,hr
right,6,hr
like,6,hr
important,6,hr
european,6,hr
present,6,hr
community,6,hr
szmytkie,6,hr
created,6,hr
need,6,hr
et,6,hr
al,6,hr
context,6,hr
village,6,hr
given,6,hr
ronström,6,hr
well,6,hr
szydłów,6,hr
space,6,hr
eriksen,6,hr
praw,6,hr
miejskich,6,hr
london,6,hr
press,6,hr
naukowe,6,hr
hybridity,5,hr
even,5,hr
neither,5,hr
type,5,hr
give,5,hr
today,5,hr
object,5,hr
urbanisation,5,hr
eg,5,hr
characteristic,5,hr
deﬁne,5,hr
meaning,5,hr
merely,5,hr
note,5,hr
always,5,hr
urban-speciﬁc,5,hr
tourist,5,hr
appeal,5,hr
valuable,5,hr
reference,5,hr
instance,5,hr
siemiński,5,hr
developmental,5,hr
economy,5,hr
part,5,hr
translation,5,hr
project,5,hr
appearance,5,hr
include,5,hr
without,5,hr
site,5,hr
europe,5,hr
state,5,hr
dichotomy,5,hr
creates,5,hr
another,5,hr
socially,5,hr
johansson,5,hr
pp,5,hr
innovation,5,hr
request,5,hr
political,5,hr
indeed,5,hr
make,5,hr
year,5,hr
fact,5,hr
furthermore,5,hr
beyond,5,hr
kraków,5,hr
om,5,hr
en,5,hr
uniwersytet,5,hr
miast,5,hr
zdegradowane,5,hr
mirek,4,hr
found,4,hr
discus,4,hr
deprived,4,hr
built,4,hr
conducted,4,hr
authenticity,4,hr
society,4,hr
special,4,hr
differentiated,4,hr
hand,4,hr
requirement,4,hr
attribute,4,hr
recourse,4,hr
example,4,hr
widely,4,hr
either,4,hr
decline,4,hr
soviet,4,hr
probably,4,hr
traditional,4,hr
authority,4,hr
similar,4,hr
yet,4,hr
major,4,hr
russian,4,hr
century,4,hr
amongst,4,hr
question,4,hr
former,4,hr
application,4,hr
factor,4,hr
force,4,hr
day,4,hr
group,4,hr
quite,4,hr
achieved,4,hr
oppression,4,hr
communist,4,hr
put,4,hr
le,4,hr
became,4,hr
academic,4,hr
culture,4,hr
era,4,hr
sustainable,4,hr
life,4,hr
rather,4,hr
research,4,hr
townscapes,4,hr
global,4,hr
viken,4,hr
nyseth,4,hr
goal,4,hr
regarded,4,hr
strong,4,hr
uniqueness,4,hr
diffusion,4,hr
entail,4,hr
sometimes,4,hr
january,4,hr
szydłóws,4,hr
add,4,hr
people,4,hr
figure,4,hr
author,4,hr
july,4,hr
nature,4,hr
experience,4,hr
svensson,4,hr
see,4,hr
could,4,hr
analysis,4,hr
region,4,hr
beckman,4,hr
kołodziejczyk,4,hr
davy,4,hr
russia,4,hr
health,4,hr
dr,4,hr
miasto,4,hr
uniwersytetu,4,hr
till,4,hr
nowe,4,hr
article,3,hr
condition,3,hr
relation,3,hr
role,3,hr
ongoing,3,hr
glory,3,hr
connotation,3,hr
alteration,3,hr
introduction,3,hr
dimension,3,hr
ﬁeld,3,hr
sufﬁciently,3,hr
problematised,3,hr
taken,3,hr
interpreted,3,hr
circumstance,3,hr
moreover,3,hr
largely,3,hr
around,3,hr
functional,3,hr
denote,3,hr
element,3,hr
occur,3,hr
transformation,3,hr
service,3,hr
provision,3,hr
industry,3,hr
nietyksza,3,hr
usage,3,hr
prestige,3,hr
necessarily,3,hr
synonymous,3,hr
considered,3,hr
using,3,hr
remnant,3,hr
according,3,hr
infrastructure,3,hr
forth,3,hr
difﬁcult,3,hr
confusion,3,hr
central,3,hr
particular,3,hr
occupation,3,hr
nineteenth,3,hr
punishment,3,hr
restituted,3,hr
situation,3,hr
increased,3,hr
borusewicz,3,hr
initiative,3,hr
appealing,3,hr
emotive,3,hr
council,3,hr
association,3,hr
legacy,3,hr
level,3,hr
grzegorczyk,3,hr
particularly,3,hr
injustice,3,hr
historic,3,hr
addressed,3,hr
turobińszczyzna,3,hr
act,3,hr
politics,3,hr
artefact,3,hr
preserved,3,hr
understood,3,hr
heffner,3,hr
spatial,3,hr
wave,3,hr
point,3,hr
sense,3,hr
number,3,hr
murzyn,3,hr
gwosdz,3,hr
focus,3,hr
various,3,hr
idea,3,hr
upon,3,hr
future,3,hr
fellmann,3,hr
inhabitant,3,hr
problematic,3,hr
progressive,3,hr
described,3,hr
dahly,3,hr
adair,3,hr
clearly,3,hr
subject,3,hr
economically,3,hr
speciﬁcity,3,hr
kwiatek,3,hr
mindscape,3,hr
perceived,3,hr
imbued,3,hr
trait,3,hr
nr,3,hr
ambition,3,hr
really,3,hr
borcz,3,hr
improvement,3,hr
word,3,hr
natural,3,hr
scale,3,hr
relationship,3,hr
nevertheless,3,hr
wejchert,3,hr
townscape,3,hr
capable,3,hr
oftentimes,3,hr
street,3,hr
building,3,hr
least,3,hr
museum,3,hr
muzeum,3,hr
institutional,3,hr
pleasure-laden,3,hr
occurred,3,hr
emergence,3,hr
patriotism,3,hr
line,3,hr
norm,3,hr
aspiration,3,hr
morphological,3,hr
revitalization,3,hr
reality,3,hr
bendix,3,hr
power,3,hr
kearney,3,hr
prof,3,hr
june,3,hr
małe,3,hr
problemy,3,hr
oxford,3,hr
science,3,hr
kulturarv,3,hr
stockholm,3,hr
sprawie,3,hr
restytucji,3,hr
ashgate,3,hr
routledge,3,hr
polskie,3,hr
instytut,3,hr
lublin,3,hr
toruń,3,hr
mikołaja,3,hr
kopernika,3,hr
av,3,hr
som,3,hr
polska,3,hr
miasteczek,3,hr
kontinuum,3,hr
view,2,hr
citing,2,hr
vol,2,hr
department,2,hr
received,2,hr
february,2,hr
ﬁnal,2,hr
march,2,hr
show,2,hr
address,2,hr
formality,2,hr
affect,2,hr
made,2,hr
disregard,2,hr
arena,2,hr
apparent,2,hr
stress,2,hr
granted,2,hr
urban–rural,2,hr
applied,2,hr
