word/phrase,value,class
heritage,155,hr
visitor,45,hr
museum,42,hr
memory,38,hr
pottery,37,hr
people,35,hr
history,34,hr
know,34,hr
past,33,hr
per,33,hr
cent,33,hr
class,31,hr
think,30,hr
identity,29,hr
working,29,hr
yeah,29,hr
experience,28,hr
place,28,hr
smith,26,hr
study,25,hr
work,25,hr
female,23,hr
waterton,22,hr
area,22,hr
industry,22,hr
social,21,hr
also,21,hr
sense,20,hr
journal,19,hr
like,19,hr
international,18,hr
term,18,hr
upon,18,hr
way,18,hr
process,18,hr
space,18,hr
one,18,hr
cultural,17,hr
thing,16,hr
present,16,hr
something,16,hr
feel,16,hr
ed,16,hr
see,15,hr
tourism,15,hr
point,15,hr
remember,15,hr
london,15,hr
culture,14,hr
within,14,hr
site,14,hr
make,14,hr
well,14,hr
research,13,hr
still,13,hr
attempt,13,hr
part,13,hr
really,13,hr
university,12,hr
survey,12,hr
mean,12,hr
life,12,hr
used,12,hr
discourse,12,hr
feeling,12,hr
gladstone,11,hr
policy,11,hr
practice,11,hr
time,11,hr
different,11,hr
national,11,hr
city,11,hr
year,11,hr
press,11,hr
response,10,hr
engagement,10,hr
inclusion,10,hr
around,10,hr
new,10,hr
meaning,10,hr
personal,10,hr
crouch,10,hr
routledge,10,hr
range,9,hr
visiting,9,hr
industrial,9,hr
edensor,9,hr
particular,9,hr
group,9,hr
take,9,hr
important,9,hr
education,9,hr
representation,9,hr
often,9,hr
come,9,hr
worked,9,hr
body,9,hr
labour,8,hr
living,8,hr
question,8,hr
ceramic,8,hr
indeed,8,hr
number,8,hr
emotion,8,hr
wright,8,hr
idea,8,hr
country,8,hr
nostalgia,8,hr
today,8,hr
occupation,8,hr
local,8,hr
male,8,hr
retired,8,hr
got,8,hr
bodily,8,hr
proud,8,hr
staffordshire,7,hr
us,7,hr
understanding,7,hr
community,7,hr
u,7,hr
much,7,hr
critical,7,hr
contemporary,7,hr
narrative,7,hr
recent,7,hr
hewison,7,hr
notion,7,hr
need,7,hr
thus,7,hr
white,7,hr
britain,7,hr
almost,7,hr
although,7,hr
politics,7,hr
may,7,hr
oven,7,hr
hard,7,hr
english,6,hr
active,6,hr
quite,6,hr
political,6,hr
home,6,hr
associated,6,hr
ﬁrst,6,hr
instead,6,hr
england,6,hr
reaction,6,hr
concept,6,hr
towards,6,hr
saw,6,hr
product,6,hr
rather,6,hr
poria,6,hr
british,6,hr
attention,6,hr
name,6,hr
though,6,hr
production,6,hr
jayne,6,hr
nature,6,hr
would,6,hr
felt,6,hr
many,6,hr
sample,6,hr
dont,6,hr
yes,6,hr
child,6,hr
visit,6,hr
embodied,6,hr
thrift,6,hr
forget,6,hr
teaching,6,hr
assistant,6,hr
didnt,6,hr
link,5,hr
use,5,hr
centre,5,hr
paper,5,hr
message,5,hr
affect,5,hr
introduction,5,hr
effect,5,hr
public,5,hr
little,5,hr
done,5,hr
note,5,hr
lived,5,hr
engage,5,hr
