word/phrase,value,class
international,hr,4
journal,hr,6
heritage,hr,59
study,hr,13
print,hr,2
online,hr,2
homepage,hr,1
theorising,hr,11
realm,hr,11
practice,hr,33
introducing,hr,3
archaeological,hr,31
management,hr,29
research,hr,13
field,hr,19
john,hr,6
carman,hr,14
cite,hr,1
link,hr,3
published,hr,1
dec,hr,1
submit,hr,1
view,hr,2
citing,hr,2
article,hr,2
full,hr,1
term,hr,8
condition,hr,2
access,hr,2
use,hr,3
found,hr,2
vol,hr,2
pp,hr,3
abstract,hr,1
paper,hr,10
introduces,hr,1
four,hr,2
subject,hr,3
presented,hr,6
comparison,hr,1
made,hr,4
cultural,hr,13
resource,hr,8
discussed,hr,1
examines,hr,2
archaeology,hr,35
practical,hr,1
situation,hr,1
including,hr,2
involving,hr,1
indigeneity,hr,3
develop,hr,2
body,hr,4
theory,hr,4
help,hr,3
illuminate,hr,1
contemporary,hr,6
culture,hr,4
key,hr,1
word,hr,1
public,hr,13
general,hr,2
archaeologist,hr,11
consider,hr,5
part,hr,8
called,hr,3
instead,hr,2
equivalent,hr,1
historian,hr,1
student,hr,4
past,hr,8
may,hr,3
operate,hr,2
present,hr,4
society,hr,3
even,hr,1
u,hr,13
directly,hr,1
concerned,hr,8
status,hr,1
fate,hr,1
remains,hr,9
connected,hr,2
rightly,hr,1
wrongly,hr,1
closely,hr,2
museology,hr,1
tourism,hr,3
leisure,hr,2
sometimes,hr,4
close,hr,1
one,hr,8
museum,hr,3
connection,hr,3
industry,hr,1
far,hr,1
weaker,hr,1
engage,hr,1
major,hr,1
concern,hr,6
prefer,hr,1
different,hr,4
name,hr,2
coming,hr,1
quite,hr,1
regular,hr,1
originated,hr,1
merriman,hr,2
forthcoming,hr,6
designating,hr,1
area,hr,4
deal,hr,1
lay,hr,2
population,hr,4
wider,hr,3
world,hr,8
understood,hr,2
increasingly,hr,1
primarily,hr,1
outreach,hr,2
presenting,hr,1
interpretation,hr,3
audience,hr,2
considered,hr,1
proper,hr,4
aspect,hr,1
conduct,hr,1
service,hr,2
environmental,hr,1
conservation,hr,2
preservation,hr,6
ancient,hr,5
care,hr,3
maintenance,hr,1
given,hr,1
online-,hr,1
taylor,hr,1
francis,hr,1
ltd,hr,1
especially,hr,7
australia,hr,2
commonly,hr,1
applied,hr,2
across,hr,1
europe,hr,2
since,hr,4
conveniently,hr,1
