word/phrase,value,class
heritage,163,hr
sustainable,85,hr
site,74,hr
world,74,hr
development,73,hr
management,64,hr
process,57,hr
plan,48,hr
stakeholder,44,hr
value,44,hr
planning,39,hr
community,36,hr
tourism,36,hr
local,35,hr
social,34,hr
strategic,32,hr
study,31,hr
participation,27,hr
identified,25,hr
journal,24,hr
framework,24,hr
analysis,23,hr
issue,21,hr
dimension,20,hr
evident,20,hr
international,18,hr
partnership,18,hr
guideline,18,hr
problem,18,hr
figure,18,hr
long-term,17,hr
collaboration,16,hr
cultural,16,hr
evaluation,16,hr
coding,16,hr
economic,15,hr
six,15,hr
sustainability,15,hr
holistic,15,hr
objective,15,hr
industrial,14,hr
use,14,hr
key,14,hr
principle,14,hr
instrument,13,hr
future,13,hr
landorf,12,hr
based,12,hr
need,12,hr
term,11,hr
complex,11,hr
conservation,11,hr
relation,11,hr
definition,11,hr
implementation,11,hr
concept,11,hr
measure,11,hr
influence,11,hr
however,10,hr
practice,10,hr
orientation,10,hr
convention,10,hr
used,10,hr
limited,10,hr
three,10,hr
approach,10,hr
vision,10,hr
consultation,10,hr
research,10,hr
paper,9,hr
focus,9,hr
limit,9,hr
reference,9,hr
change,9,hr
also,9,hr
decision-making,9,hr
literature,9,hr
authority,9,hr
adopted,9,hr
property,9,hr
item,9,hr
situation,9,hr
environmental,8,hr
impact,8,hr
integrated,8,hr
support,8,hr
simpson,8,hr
goal,8,hr
evidence,8,hr
involvement,8,hr
protection,8,hr
operational,8,hr
tangible,8,hr
ibid,8,hr
extent,7,hr
extensive,7,hr
decision,7,hr
centre,7,hr
system,7,hr
two,7,hr
multiple,7,hr
state,7,hr
equitable,7,hr
structure,7,hr
dynamic,7,hr
new,7,hr
budapest,7,hr
declaration,7,hr
managing,7,hr
capacity,7,hr
would,7,hr
party,7,hr
included,7,hr
traditional,7,hr
characteristic,7,hr
attitude,7,hr
agency,7,hr
found,6,hr
four,6,hr
relevant,6,hr
landscape,6,hr
significant,6,hr
relationship,6,hr
williams,6,hr
resource,6,hr
example,6,hr
shown,6,hr
responsibility,6,hr
universal,6,hr
government,6,hr
ongoing,6,hr
form,6,hr
discourse,6,hr
qualitative,6,hr
stage,6,hr
benefit,6,hr
content,5,hr
finding,5,hr
physical,5,hr
economy,5,hr
initial,5,hr
list,5,hr
review,5,hr
collaborative,5,hr
across,5,hr
despite,5,hr
one,5,hr
understanding,5,hr
public,5,hr
governance,5,hr
situational,5,hr
finally,5,hr
provided,5,hr
wilson,5,hr
boyle,5,hr
relatively,5,hr
conference,5,hr
time,5,hr
essential,5,hr
nomination,5,hr
le,5,hr
ruhanen,5,hr
table,5,hr
determine,5,hr
visitor,5,hr
group,5,hr
isolated,5,hr
paris,5,hr
online,4,hr
chris,4,hr
view,4,hr
ensure,4,hr
historical,4,hr
town,4,hr
regional,4,hr
concern,4,hr
establishing,4,hr
conflict,4,hr
life,4,hr
may,4,hr
strategy,4,hr
therefore,4,hr
proposed,4,hr
environment,4,hr
defined,4,hr
meet,4,hr
specific,4,hr
common,4,hr
political,4,hr
third,4,hr
achieving,4,hr
balance,4,hr
final,4,hr
established,4,hr
requirement,4,hr
firstly,4,hr
shared,4,hr
lack,4,hr
given,4,hr
secondly,4,hr
needed,4,hr
negotiation,4,hr
major,4,hr
point,4,hr
empowerment,4,hr
collective,4,hr
commitment,4,hr
theory,4,hr
perspective,4,hr
engagement,4,hr
et,4,hr
al,4,hr
expert,4,hr
made,4,hr
