word/phrase,value,class
international,4.53908746704429e-05
journal,4.1378813576932667e-05
cultural,0.0011000385658835746
property,8.615789086198417e-05
printed,0.00011993487046256945
copyright,7.462041630146337e-05
society,7.874990909844435e-05
winning,0.0010824408356523358
title,0.0010290738232572438
land,0.007492621386234958
past,0.00039591650219239776
toledo,0.022604938339319203
maya,0.05405039529979216
site,0.001753251970523525
heritage,0.0014358640713683206
shoshaunna,0.0021905232112935835
parks*,0.0005476308028233959
abstract,8.698611668167746e-05
struggle,0.0022943151767417604
indigenous,0.006820800499525346
right,0.0009171289278948453
parallel,0.000316311823744073
belize,0.024049609675341
belizean,0.013430047562265283
law,0.0001868765706514323
material,5.015178204803117e-05
object,0.00018532987103825975
activity,5.015178204803117e-05
older,0.00033282961924751745
year,6.181742001757368e-05
age,0.0002299613799586817
state,0.00012538118634735957
similarly,7.116781324374382e-05
inhabited,0.0005023542735827576
community,0.0012176057555290396
southern,0.0026065803816351426
held,2.9865935641552618e-05
trust,0.00023336977604843768
government,0.0012657027362819155
santa,0.009680341274199287
cruz,0.013261642130884694
won,0.00045896831426699413
customary,0.004874520807547457
tenure,0.004755185366791343
first,0.000115196713352837
time,1.887334660072215e-05
change,6.157635334028289e-05
ownership,0.00037444560203538834
present,8.771059399848347e-05
new,3.468771553373046e-05
challenge,0.00014571010641181695
definition,0.00019212477871820969
ancient,0.0025664685779854565
place,0.00010551170434036988
territory,0.001522823463512153
particular,2.0605806672524558e-05
transfer,0.00014924083260292674
potential,0.00023095129294556534
implication,0.0004014778073092096
management,0.0004825398646303244
local,0.0005092878263726555
uxbenká,0.01204787766211471
may,1.6177154229190414e-05
ultimately,0.0002575247260968852
serve,0.00015126284973650784
paradigm,0.00017064765816519743
future,9.031208988553382e-05
relationship,0.0005833141912159054
people,0.0012657027362819155
ancestral,0.0019498269489489485
remains,0.0005165048453340744
throughout,0.00038326896659780286
october,0.000208132274867102
supreme,0.0009426118219407274
court,0.0006167768577384071
ruled,0.00015121458604349232
wrong,0.00013619400681552773
failing,0.0004066160257238138
recognize,0.00020260132134132115
protect,0.00016248570994034048
respect,0.00014474191656362826
traditional,0.0005738165890075601
two,3.0914097536704796e-05
district,0.001165694457470495
figure,0.00021937397791736815
page,0.00012245087873263345
judgment,0.0003524596972926772
chief,0.0003858213839573031
justice,0.0002442064991516067
abdulai,0.0005476308028233959
conteh,0.0021905232112935835
ordered,0.0005034119831761241
demarcate,0.0008429842156078385
provide,6.795511660052083e-05
official,0.0009171392474761952
documentation,0.00012416771900400817
conejo,0.00930972364799773
defined,0.00018834651837068176
collective,0.0007385804374000336
individual,0.0002664637339540875
established,0.0001899840514781025
practice,8.64009342880276e-05
abstain,0.0023075934273946268
act,0.00026330677337791313
might,9.108891142356022e-05
affect,0.00019525189469238235
existence,0.0002426644597346545
value,0.0001401921201307137
without,4.170391174141042e-05
consultation,0.00040271148226044657
monumental,0.0004150817228066912
ruling,0.002057826617080376
vital,0.00014447151389360727
step,9.563609816792666e-05
toward,0.00041063497247767304
acknowledging,0.00017817176373625222
discrimination,0.00018810778928164045
historically,0.00038856481915683166
faced,0.00012160445556025966
qeqchi,0.00821446204235094
mopan,0.006571569633880752
beginning,0.0003321666688976852
late,0.00034863655418849955
nineteenth,0.00013921052068534599
century,8.544257219558963e-05
indian,0.0012905522869172403
reservation,0.0011286467356898429
settlement,0.00029790241073213863
laboratory,0.00018810778928164045
archaeology,0.00470986751172897
university,0.00016559417534571828
north,0.0004235562616105576
carolina,0.00026233270183500444
chapel,0.00026637736037164527
hill,0.00016504651564534727
email,9.670091713660435e-05
hotmailcom,0.0005476308028233959
downloaded,0.0021869459083037634
bristol,0.0021869459083037634
library,0.0014760678170135596
mar,0.002057763328827203
subject,0.0002852733620062663
cambridge,0.0010250407059121155
core,0.0012109829110733788
term,9.044015335592957e-05
use,4.1481407605996324e-05
available,0.00040305234537580195
map,0.0001371884411386917
lize,0.0005476308028233959
grant,0.0004368532023746197
resident,0.0009396601252743753
result,1.3841842968415384e-05
many,6.478772587204383e-05
subsistence,0.001065509441486581
farmer,0.00017661634406744708
natural,0.00044395459634430834
resource,0.0013162222102763538
precarious,0.0002846363538178845
usurpation,0.00042149210780391926
mean,3.923356858747858e-05
brought,5.3615540514480485e-05
end,3.1416055497624534e-05
secure,0.0008057169135855971
still,5.337845480730012e-05
entangled,0.00030122576216643366
negotiation,0.0005539353280500253
meaning,4.3432147798473506e-05
reach,9.23225546750042e-05
refusal,0.00017358306869166184
extend,9.864383440644753e-05
beyond,8.124285497017024e-05
apply,4.8948372127480224e-05
forced,0.00011354699655770871
bring,0.00013661851747154543
another,4.32004671440138e-05
lawsuit,0.0022413026975189473
waiting,0.0002547458230052444
favor,0.0005119429744955923
recently,9.865657696540185e-05
returned,0.00013232151452681766
june,0.0004269993630496664
far-reaching,0.00025846020954629434
point,8.494389575065105e-05
departure,0.00019167647549550603
analyzing,0.00025846020954629434
self-determination,0.0007237233337379717
attempt,8.055222920856406e-05
draw,0.00018342784949523902
recent,0.0001878991761494708
ongoing,0.00022555829058602066
legal,0.0002442652090432746
battle,0.000582244902157968
impending,0.0006284929686022344
archaeological,0.004922528403468243
could,2.4731278029363835e-05
judicial,0.0003524596972926772
victory,0.00044313401261629237
logically,0.0005594335725636875
extended,0.00018587056630258196
create,3.9589395609679906e-05
space,0.00031283685195346273
investigation,0.0008664266647693487
within,6.281158375182417e-05
although,9.869979232884296e-05
blanket,0.00027061020891308395
landscape,0.00047086629592670443
presently,0.0010714196677661535
specialized,0.00035634352747250444
access,7.117127307640016e-05
acknowledges,0.00019926335432526607
unique,0.0002866123740536938
legally,9.996255074788654e-05
owns,0.00015005546419141581
monument,0.0013902112500833136
antiquity,0.0022986314824390694
neither,0.00013107556095205868
archaeologist,0.0013714979824706233
nearly,0.00045418798623083484
hail,0.0003845989045657711
united,0.00011579353325090259
canada,0.00020531748623883652
required,0.00011067960971444453
engage,0.00010334546211402038
process,4.620512073236672e-05
prior,0.0002019105961918815
case,2.9245233191664358e-05
even,3.5677048859294205e-05
consider,0.00012710378121485796
legitimate,0.00018959724267382958
population,0.0004724019091731914
differ,0.00030242917208698464
linguistically,0.00048456145531365765
ethnically,0.0006954114026552458
believed,0.00013044536898880666
cholan,0.001642892408470188
see,3.3289816639807765e-05
detail,5.604207991314279e-05
argument,0.00014684511638244068
assertion,0.0006601860625813891
compounded,0.0002750496178948435
large-scale,0.0001898746377075493
immigration,0.00025846020954629434
across,0.0001338259357697365
guatemalan,0.001482291038643882
border,0.00023336977604843768
latenineteenth,0.0005476308028233959
twentieth,0.00013921052068534599
search,9.050874375262865e-05
refuge,0.0003142464843011172
military,0.00013619400681552773
inscription,0.0003870294329970901
violence,0.00019351471649854506
economic,0.00011457830895152464
duress,0.0003845989045657711
continue,6.284822994069049e-05
earn,0.00023517287409214254
recognition,0.0006578848528830182
likelihood,0.00015849765879840785
increase,6.508396489746077e-05
become,3.9944639429365884e-05
symbol,0.00012416771900400817
human,0.0007718071222166174
sacred,0.00015849765879840785
passage,0.00014778059983184985
native,0.0005568420827413839
american,0.0005218881103940367
graf,0.0002053998253292442
protection,0.0001466625509930445
repatriation,0.0001898746377075493
demonstrate,0.00010543727458135766
explores,0.00017975423553395718
approaching,0.00025846020954629434
debate,5.3615540514480485e-05
responsible,0.00014724103588755068
brief,0.00011510241622651386
history,0.0002743939624289031
movement,0.0005622774572563516
political,0.0002699825671727694
status,0.00020500814118242305
analysis,3.395252175817703e-05
current,5.668356433363747e-05
follows,8.032535103662166e-05
finally,0.00010803099295325644
applied,7.917879121935981e-05
classic,0.001066720653032707
located,0.0009442573290219125
village,0.0024337858201966085
one,1.1137205738267569e-05
granted,0.000577647612752086
context,5.5812077208814544e-05
traditionally,0.00013521032334425602
used,5.2964160989794625e-05
occupied,0.0011006982468655547
include,0.00010820952406186581
forested,0.0004011883129143202
area,0.00013323186697704374
hunting,0.0002075408614033456
collection,6.109837149426983e-05
edible,0.00042149210780391926
medicinal,0.00022676784094569744
plant,0.00012076583363407617
construction,0.0003045646927024305
firewood,0.0004476682520755094
riparian,0.0004476682520755094
fishing,0.00026233270183500444
bathing,0.0003705727596609705
washing,0.00048456145531365765
clothes,0.0002511771367913788
institution,0.00017372859119389402
church,0.0001342371607534822
corn,0.0003584227602941809
mill,0.00024774315057973637
center,0.00021087454916271533
private,0.00029411154505839545
home,0.00014428195166903533
garden,0.00018637459716641105
domestic,0.000338845009288446
animal,0.0001286071279857677
pen,0.0003215295570560327
agricultural,0.000628970426780317
seek,0.00010564172883238058
establish,0.0004582404475775417
boundary,0.0006159524587165096
recognized,7.116781324374382e-05
constitution,0.00041763156205603796
section,0.00010282383001678698
long,0.0001400561934527172
struggled,0.00030122576216643366
uneven,0.00032944670788138356
moving,0.00024833543800801633
fit,0.00014447151389360727
start,9.542831128866948e-05
along,6.691296788486825e-05
leadership,0.0008862680252325847
proximity,0.0004482605395037894
strength,0.0002955611996636997
threat,0.000292031872546002
lieutenant,0.0004476682520755094
governor,0.00022948415713349706
british,0.00014624931861157876
honduras,0.0002953534127844425
recommended,0.00015724260669507925
prohibited,0.00024833543800801633
owning,0.0004645681305494084
colonial,0.00040858202044658323
put,7.713787633507696e-05
recommendation,0.00020946929376460606
action,0.00019207577370023213
establishment,0.0002346276389650971
western,0.0002346276389650971
though,0.0002699825671727694
short-lived,0.000741145519321941
west,0.00021087454916271533
sparsely,0.0003845989045657711
populated,0.0002444340646414938
extensive,8.527465867257897e-05
crown,0.00019926335432526607
holding,0.00024153166726815234
ideal,0.0001342371607534822
location,0.00015537555968563786
colonially,0.0004476682520755094
conceived,0.00017661634406744708
remain,0.00031219841230065306
today,5.5633136146639116e-05
thus,7.996664842360165e-05
recourse,0.0006161994759877326
infringement,0.00021087454916271533
via,0.00023497313152845146
parceling,0.0005476308028233959
leasing,0.0003845989045657711
granting,0.0005001537670876084
concession,0.0011474207856674854
consent,0.00040251658370488294
experienced,0.00013232151452681766
renaissance,0.00022948415713349706
responded,0.0003727491943328221
unilateral,0.0002846363538178845
taken,8.231818872867092e-05
mid-s,0.0010714196677661535
capital,0.000709104624694624
ltd,6.46324015146544e-05
oil,0.0014509177370540434
exploration,0.0008830817203372355
acre,0.0003215295570560327
low,9.11093389027655e-05
timeline,0.0003142464843011172
caveat,0.00030122576216643366
commercially,0.00016504651564534727
viable,0.00016237015108711792
amount,6.737602147906833e-05
would,2.715276262920078e-05
automatically,0.00015600463066102932
convert,0.00026233270183500444
extraction,0.0002322840652747042
november,0.00010564172883238058
began,0.0003299675121190145
conduct,9.417325918534088e-05
seismic,0.000741145519321941
testing,0.0004332948775442107
region,0.0005188336554026736
five,0.00019860160715475908
month,0.0001846451093500084
later,7.180475709684502e-05
april,5.482072150947134e-05
company,0.00025432009177072377
entered,9.23225546750042e-05
national,0.00018635945079052327
park,0.0024320891112051936
begin,0.00010830333309616859
work,6.93064127503501e-05
independently,0.00016106092224215635
nature,4.66853978175724e-05
preserve,0.00017054931734515795
longstanding,0.00030122576216643366
presence,0.0003692902187000168
institute,0.0011597464643578533
created,0.00011267939524944718
leader,0.0015201325029968963
mitigate,0.00026233270183500444
effect,1.8876043382464847e-05
regulation,0.0001479848654481028
succeeded,0.0003797492754150986
securing,0.0007190169421358287
comanagement,0.001642892408470188
agreement,0.00014890356156322074
consult,0.00044313401261629237
affected,9.417325918534088e-05
decision,9.451712521124464e-05
arrangement,9.996255074788654e-05
directly,0.0001537561058868173
violated,0.0003946130165264411
permission,0.00011589021192592865
explore,0.00012076583363407617
arrival,0.0003946130165264411
suing,0.0003705727596609705
review,3.235896377893113e-05
halting,0.0003845989045657711
based,1.765472032993154e-05
fact,6.154135061570299e-05
conducting,0.00035950847106791436
environmental,0.00043031324262183634
impact,8.403187001668441e-05
assessment,9.23225546750042e-05
requirement,9.192966312585497e-05
suit,0.0006568930312275553
failed,0.0001934018342732087
make,9.544192268833022e-06
direct,5.401549647662822e-05
highlighted,0.00015478327225735788
seen,3.267545048021724e-05
among,0.00015927523117395689
primary,8.08621657788384e-05
survival,0.00016921471776496584
need,8.098465734005479e-06
activism,0.0002846363538178845
aimed,0.00010197716813560895
autonomy,0.00039078172407311195
early,0.00011267939524944718
iteration,0.0003477057013276229
never,0.00019428014188242258
managed,0.00027042064668851204
gain,0.00017397223336335492
significant,0.000202128064437205
momentum,0.0002444340646414938
populace,0.0003584227602941809
interest,3.3149238357645007e-05
resurged,0.0005476308028233959
creation,9.48887473443703e-05
council,0.0002083264968628234
turned,0.0001342371607534822
focus,3.656172806323205e-05
following,3.558563653820008e-05
proposal,0.00016389078178440642
marketing,0.00021660666619233718
project,0.00029369023276488136
-acre,0.0010952616056467918
plot,0.00027061020891308395
intended,0.00025494377075229027
stimulate,0.00019539086203655597
commercial,4.559867479160546e-05
cultivation,0.0002547458230052444
improve,0.00012416771900400817
infrastructure,0.00013819386390880874
affecting,0.00030715618252473404
system,1.8332818874130562e-05
practiced,0.00025846020954629434
also,7.332546961676445e-06
threatened,0.00015849765879840785
impoverish,0.00048456145531365765
underprivileged,0.00042149210780391926
family,8.641204641852455e-05
alternative,5.5226022112278726e-05
proposed,6.877949148717691e-05
organization,0.00032169324308688294
foment,0.00048456145531365765
artisanship,0.00042149210780391926
entrepreneurship,0.00027061020891308395
ecotourism,0.0003845989045657711
lubaantun,0.0021905232112935835
nim,0.0019382458212546306
li,0.0010824408356523358
punit,0.0021905232112935835
so-called,0.00011051372118192352
ruta,0.0021905232112935835
rejected,0.00010903417907266585
desire,9.864383440644753e-05
remained,0.00010614537025522749
homeland,0.0002241302697518947
protected,0.000149129393349816
charismatic,0.00042149210780391926
julian,0.0008023766258286404
cho,0.0009691229106273153
group,7.963830589021065e-05
structure,9.714007094121129e-05
photograph,0.00011748656576422573
continued,7.563142486825392e-05
alcade,0.00273815401411698
association,0.00022135921942888906
filed,0.000642851800659692
declaring,0.0002322840652747042
southeast,0.0002444340646414938
asian,0.00017064765816519743
logging,0.0011537967136973134
stalled,0.0003142464843011172
claimant,0.0006884141063296167
petitioned,0.0003584227602941809
commission,0.0005616395909042365
agency,0.0003510247443151479
intervene,0.00022676784094569744
assistance,0.00031211221006933055
ten,0.00023497313152845146
framework,5.282086441619029e-05
guide,0.00018834651837068176
signed,0.00011126261293937128
prime,0.00017210352658240418
minister,0.00025540349804878545
said,5.164171398492566e-05
musa,0.00048456145531365765
advance,0.00023937505435821203
however,1.0148734098401564e-05
issued,9.864383440644753e-05
